image_name,gt_class,pred_class_argmax,pred_class_raw,pred_conf,iou
dangerous_train_000090.jpg,gun,background,gun,0.4846915900707245,0.7437753376770333
dangerous_train_000143.jpg,gun,background,background,0.0,0.0
dangerous_train_000208.jpg,gun,background,gun,0.4289858937263489,0.7068430254740466
dangerous_train_000434.jpg,gun,background,gun,0.4665602743625641,0.6715673534695322
dangerous_train_000457.jpg,gun,background,gun,0.016735928133130074,0.7206680181513134
dangerous_train_000620.jpg,gun,background,gun,0.38824036717414856,0.8482023566926657
dangerous_train_000669.jpg,gun,background,gun,0.4346712827682495,0.7566296671856974
dangerous_train_000766.jpg,gun,background,gun,0.0412997305393219,0.6014587950359552
dangerous_train_000766.jpg,gun,background,gun,0.14393384754657745,0.7739970860796123
dangerous_train_000853.jpg,gun,background,gun,0.48616161942481995,0.8656186495343263
dangerous_train_000928.jpg,gun,background,gun,0.07020004093647003,0.6393414525605244
dangerous_train_000973.jpg,gun,background,gun,0.09466385841369629,0.6538590632205151
dangerous_train_001199.jpg,gun,background,gun,0.14651097357273102,0.9357953738188711
dangerous_train_001223.jpg,gun,background,gun,0.04890104755759239,0.6674593775342937
dangerous_train_001290.jpg,gun,background,background,0.0,0.0
dangerous_train_001376.jpg,gun,background,gun,0.4887659549713135,0.9667262239273018
dangerous_train_001466.jpg,gun,background,baseball_bat,0.23457850515842438,0.9232111698780998
dangerous_train_001584.jpg,gun,background,gun,0.4506842792034149,0.6407398487762909
dangerous_train_001588.jpg,gun,background,gun,0.4881644546985626,0.5994125488309299
dangerous_train_001624.jpg,gun,background,gun,0.18135707080364227,0.8367541186052438
dangerous_train_001789.jpg,gun,background,gun,0.4081687033176422,0.9416024440694287
dangerous_train_001800.jpg,gun,background,gun,0.3481878936290741,0.7511904672785064
dangerous_train_001839.jpg,gun,background,gun,0.36502352356910706,0.9157348177676555
dangerous_train_002200.jpg,gun,background,gun,0.21184906363487244,0.9749493489445042
dangerous_train_002232.jpg,gun,background,gun,0.44399493932724,0.7061846194879746
dangerous_train_002233.jpg,gun,background,gun,0.40965408086776733,0.9434112596617611
dangerous_train_002372.jpg,gun,background,gun,0.4007624089717865,0.7538720267727691
dangerous_train_002389.jpg,gun,background,gun,0.04266147315502167,0.8261500748546023
dangerous_train_002415.jpg,gun,background,gun,0.4118073582649231,0.5001355437535118
dangerous_train_002455.jpg,gun,background,gun,0.32857856154441833,0.7581971137021887
dangerous_train_002546.jpg,gun,background,gun,0.022963780909776688,0.8034908267048655
dangerous_train_002588.jpg,gun,background,gun,0.3026997745037079,0.7231312963444849
dangerous_train_002593.jpg,gun,background,gun,0.057294514030218124,0.7414051751521369
dangerous_train_002642.jpg,gun,background,background,0.0,0.0
dangerous_train_002733.jpg,gun,background,gun,0.018632052466273308,0.8430318031390562
dangerous_train_002852.jpg,gun,background,gun,0.052589889615774155,0.8001833972762997
dangerous_train_002852.jpg,gun,background,gun,0.13382016122341156,0.8229610383616054
dangerous_train_002962.jpg,gun,background,gun,0.2835523188114166,0.8996922160260112
dangerous_train_003148.jpg,gun,background,gun,0.014877773821353912,0.6202177537974007
dangerous_train_003151.jpg,gun,background,gun,0.021117806434631348,0.767531642375005
dangerous_train_003194.jpg,gun,background,gun,0.4942164719104767,0.5346928648734638
dangerous_train_003631.jpg,gun,background,gun,0.2810196876525879,0.7385409360843637
dangerous_train_003631.jpg,gun,background,gun,0.43136003613471985,0.7232936287337323
dangerous_train_003661.jpg,gun,background,gun,0.09023052453994751,0.800990480405812
dangerous_train_003811.jpg,gun,background,gun,0.32775330543518066,0.909601215724026
